Batch_ID,Plant_City,Production_Line,Machine_ID,Product_Category,SKU,Shift,Supervisor_ID,Batch_Start,Batch_End,Planned_Output_Units,Actual_Output_Units,Good_Units,Rework_Units,Scrap_Units,Scrap_Reason,Downtime_Minutes,Downtime_Reason,Energy_kWh,Water_Liters,Unit_Weight_kg,Material_Input_kg,Output_kg,Yield_pct,QA_Score,QA_Result,Ambient_Temp_C,Humidity_pct,Supplier,Raw_Material_Lot,Maintenance_Flag
BAT-104147,Hyderabad,HY-02,MC-HY-02-2,BEVERAGES,Juice_1L,A,SUP-HY-96,2024-09-07 09:30:00,2024-09-07 11:08:00,2255.0,2203.0,2129.0,39.0,35.0,Contamination Risk,0.0,No Downtime,592.0,8879.0,1.05,2426.89,2276.4,93.8,94.1,Pass,30.9,59.7,AquaPure Pvt Ltd,BEV-2409-51631,No
BAT-101474, Hyderabad ,HY-02,MC-HY-02-3,Beverages,Juice_1L,A,SUP-HY-93,2024-09-07 10:45:00,2024-09-07 12:53:00,3812.0,2917.0,,44.0,112.0,Overfill,27.0,POWER FLUCTUATION,718.9,13182.0,1.05,3138.39,2945.25,93.85,78.9,Fail,28.6,39.8,AquaPure Pvt Ltd,BEV-2409-69281,Yes
BAT-106052,Bengaluru,BL-03,MC-BL-03-2,HomeCare,Dishwash_500ml,A,SUP-BE-51,2024-09-07 11:15:00,2024-09-07 13:26:00,1611.0,1479.0,1410.0,21.0,48.0,Overfill,15.0,Changeover,519.5,9836.0,0.56,840.91,801.36,95.3,82.3,Conditional Pass,27.0,49.2,ChemBlend Industries,HMC-2409-60197,No
BAT-100703,Pune,PN-01,MC-PN-01-4,PersonalCare,Soap_100g,A,SUP-PU-88,2024-09-07 11:15:00,2024-09-07 12:56:00,,1263.0,1206.0,20.0,37.0,Contamination Risk,10.0,Power Fluctuation,568.7,4486.0,0.11,144.36,134.86,93.42,85.7,Conditional Pass,24.9,59.3,CareChem Solutions, PSC-2409-76982 ,No
BAT-100129,Hyderabad,HY-02,MC-HY-02-1,Snacks,Chips_50g,A,SUP-HY-94,2024-09-07 12:30:00,2024-09-07 14:16:00,2673.0,2425.0,2285.0,40.0,100.0,Underfill,11.0,Planned Cleaning,493.3,8860.0,0.055,142.47,127.88,89.76,82.2,Conditional Pass,30.0,57.8,GoldenGrain Mills,SNK-2409-28096,No
BAT-102903,Pune,PN-01,MC-PN-01-3,HomeCare,Detergent_1kg,A,SUP-PU-29,2024-09-07 14:15:00,2024-09-07 15:57:00,1591.0,1454.0,1396.0,18.0,40.0,Seal Failure,,Mechanical Jam,581.9,7954.0,1.02,,1442.28,94.3,,Conditional Pass,22.9,45.3,ChemBlend Industries,HMC-2409-65702,No
BAT-102891,Pune, PN-02 ,MC-PN-02-5,Beverages,RTD_Tea_250ml,A,SUP-PU-34,2024-09-07 14:30:00,2024-09-07 15:26:00,1784.0,1456.0,1383.0,29.0,44.0,Seal Failure,12.0,Mechanical Jam,168.8,5264.0,0.27,412.0,381.24,92.53,89.3,Conditional Pass,29.0,63.7,AquaPure Pvt Ltd,BEV-2409-56931,No
BAT-101653,Bengaluru,BL-01,MC-BL-01-1,Dairy,Milk_1L,A, SUP-BE-93 ,2024-09-07 14:30:00,2024-09-07 16:15:00,2743.0,2780.0,2675.0,44.0,61.0,Damaged Pack,0.0,NO DOWNTIME,729.8,5979.0,1.03,2969.97,2800.57,,94.1,Pass,27.2,60.7,MilkyWay Co-op,DRY-2409-91526,NO
 BAT-100947 ,Chennai,CH-03,MC-CH-03-2,PersonalCare, Shampoo_250ml ,A,SUP-CH-69,2024-09-07 14:30:00,2024-09-07 15:45:00,1335.0,1351.0,,23.0,31.0,Label Misprint,0.0,No Downtime,245.1,3047.0,0.28,389.27,369.6,94.95,92.4,Pass,29.8,65.2,CareChem Solutions,PSC-2409-96089,No
BAT-105478,Pune, PN-01 ,MC-PN-01-4,Dairy,Milk_1L,B,SUP-PU-70,2024-09-07 20:15:00,2024-09-07 21:30:00,1744.0,1748.0,1679.0,29.0,40.0, Label Misprint ,0.0,No Downtime,491.8,6490.0,1.03,1854.09,1759.24,94.88,92.8, Pass ,23.3,49.7,MilkyWay Co-op,DRY-2409-45059,No
BAT-107201,Pune,PN-02,MC-PN-02-6,PersonalCare,Toothpaste_150g,B,SUP-PU-87,2024-09-07 20:45:00,2024-09-07 22:42:00,1738.0,1505.0,1414.0,36.0,55.0,Seal Failure,17.0,Changeover,385.0,5896.0,0.19,292.39,275.5,94.22,81.6,Conditional Pass,29.9,53.6,AromaLabs, PSC-2409-23853 ,No
BAT-106650,Hyderabad,HY-01,MC-HY-01-6,PersonalCare,Soap_100g,B,SUP-HY-21,2024-09-07 21:00:00,2024-09-07 23:07:00,2545.0,2432.0,2327.0,37.0,68.0,Seal Failure,0.0,No Downtime,504.2,8962.0,0.11,271.79,260.04,95.68,89.7,Conditional Pass,29.3,52.5,AromaLabs,PSC-2409-36615,No
BAT-106759,Chennai,CH-01,MC-CH-01-3, PersonalCare ,Toothpaste_150g,B,SUP-CH-15,2024-09-07 23:00:00,2024-09-08 00:38:00,,1019.0,959.0,13.0,,Overfill,36.0,Changeover,282.3,5197.0,0.19,202.23,184.68,91.32,64.7,Fail,35.9,63.7,HerbalEssence Supply,PSC-2409-93281,Yes
BAT-102297, Bengaluru ,BL-02,MC-BL-02-1,PersonalCare,Soap_100g,C,SUP-BE-46,2024-09-08 05:15:00,2024-09-08 06:40:00,1278.0,1317.0,1278.0,8.0,31.0,Seal Failure,,No Downtime,482.8,5902.0,0.11,148.17,141.46,95.47,91.0,Pass,26.0,59.2,AromaLabs,PSC-2409-60091,No
BAT-106141,Pune,PN-02, MC-PN-02-5 ,PersonalCare,Shampoo_250ml,C,SUP-PU-44,2024-09-08 05:45:00, 2024-09-08 07:18:00 ,1260.0,870.0,814.0,17.0,39.0,Damaged Pack,30.0,Planned Cleaning,423.2,3122.0,0.28,,232.68,94.35,73.5,Fail,29.4,53.8,AromaLabs,PSC-2409-60445,Yes
BAT-100768,Chennai,CH-04,MC-CH-04-6,HomeCare,Dishwash_500ml,A,SUP-CH-98,2024-09-08 08:30:00,2024-09-08 09:36:00,1260.0,894.0,857.0,10.0,27.0,Contamination Risk,19.0,Operator Reset,212.4,4315.0,0.56,518.6,485.52,93.62,85.1,Conditional Pass,31.1,64.0,ChemBlend Industries,HMC-2409-27387,No
 BAT-105106 ,Pune,PN-02,MC-PN-02-5,Beverages,RTD_Tea_250ml,A,SUP-PU-26,2024-09-08 13:15:00,2024-09-08 15:18:00,2661.0,2309.0,2190.0,55.0,64.0,DAMAGED PACK,12.0,SENSOR CALIBRATION,416.9,7373.0,0.27,647.04,,93.68,89.9,Conditional Pass,29.5,47.2,CitrusCo Ingredients,BEV-2409-67962,No
BAT-104215, Hyderabad ,HY-02,MC-HY-02-6,Beverages,Juice_1L, B ,SUP-HY-47,2024-09-08 17:30:00,2024-09-08 18:56:00,1739.0,1682.0,1627.0,21.0,34.0,Underfill,,No Downtime,506.4,5103.0,1.05,1798.32,1730.4,96.22,93.7,Pass,27.3,51.4,TeaLeaf Traders,BEV-2409-53777,No
BAT-102269,Chennai, CH-02 ,MC-CH-02-3,Snacks,Chips_50g,B,SUP-CH-61,2024-09-08 19:00:00,2024-09-08 20:48:00,5874.0,4899.0,4581.0,128.0,190.0,Contamination Risk,19.0,Mechanical Jam,436.5,4520.0,0.055,285.48,259.0,90.72,82.6,Conditional Pass,29.5,73.7,SpiceRoute Foods, SNK-2409-45694 ,Yes
BAT-103571,Chennai,CH-01,MC-CH-01-5,Snacks,Chips_50g,B,SUP-CH-53,2024-09-08 19:15:00,2024-09-08 20:36:00,2359.0,2322.0,2215.0,27.0,80.0,Seal Failure,0.0,No Downtime,286.5,6198.0,0.055,131.05,123.31,94.09,89.2,Conditional Pass,30.1,55.4,CrunchWorks,SNK-2409-47090,No
BAT-102131,Pune,PN-01,MC-PN-01-4,Beverages,SparklingWater_500ml,B,SUP-PU-48,2024-09-08 20:00:00,2024-09-08 21:46:00,3588.0,2867.0,2719.0,45.0,103.0,Seal Failure,20.0, Mechanical Jam ,430.8,9774.0,0.52,1521.75,1437.28,94.45,83.6,Conditional Pass,29.7,45.8,CitrusCo Ingredients,BEV-2409-55150, Yes 
BAT-106460,Pune,PN-01,MC-PN-01-6,BEVERAGES,Juice_1L,B,SUP-PU-89, 2024-09-08 21:00:00 ,2024-09-08 22:34:00,3224.0,2890.0,2756.0,66.0,68.0,Damaged Pack,10.0,Power Fluctuation,610.3,9780.0,1.05,3112.26,2963.1,95.21,93.1,Pass,25.5,51.0,CitrusCo Ingredients,BEV-2409-41578,No
BAT-100326,Hyderabad,HY-02,MC-HY-02-6,Beverages,RTD_Tea_250ml, B ,SUP-HY-80,2024-09-08 21:15:00,2024-09-08 23:09:00,2124.0,2037.0,1941.0,34.0,62.0,Underfill,8.0,Operator Reset,631.7,8946.0,0.27,555.9,533.25,95.93,91.0,Pass,28.4,43.7,CitrusCo Ingredients,BEV-2409-15499,No
BAT-103546,Hyderabad,HY-01,MC-HY-01-5,Beverages,SPARKLINGWATER_500ML,B,SUP-HY-23,2024-09-08 21:45:00,2024-09-08 23:28:00,2750.0,2515.0,2434.0,24.0,57.0,DAMAGED PACK,0.0,No Downtime,646.6,8384.0,0.52,1325.14,1278.16,96.45,90.3, Pass ,25.8,60.9, CitrusCo Ingredients ,BEV-2409-27454,No
 BAT-105978 ,Hyderabad,HY-01,MC-HY-01-4,Beverages,SparklingWater_500ml,C,SUP-HY-58,2024-09-09 01:15:00,2024-09-09 02:16:00,2045.0,1871.0,1824.0,11.0,36.0,Seal Failure,0.0,No Downtime,294.6,6009.0,0.52,1006.66,954.2,94.79,92.4,Pass,32.0,55.0,CITRUSCO INGREDIENTS,BEV-2409-13836,NO
BAT-104910,Hyderabad,HY-01, MC-HY-01-4 ,Dairy,Yogurt_150g,C,SUP-HY-63,2024-09-09 03:15:00,2024-09-09 04:54:00,1912.0,1883.0,1805.0,30.0,48.0,Underfill,0.0,No Downtime,405.3,11614.0,0.165,313.81,302.78,96.49,90.5,Pass,29.6,55.0,FreshFarm Dairies,DRY-2409-27511,No
BAT-103622,Pune,PN-01,MC-PN-01-3,Beverages,SparklingWater_500ml,C,SUP-PU-36,2024-09-09 03:30:00, 2024-09-09 05:23:00 ,3582.0,2621.0,2484.0,,93.0,Contamination Risk,27.0,Sensor Calibration,365.0,14901.0,0.52,1380.96,1314.56,95.19,85.4,Conditional Pass,29.5,43.3,AquaPure Pvt Ltd,BEV-2409-76533,Yes
BAT-100857,Hyderabad,HY-01,MC-HY-01-1,Dairy,Yogurt_150g,C,SUP-HY-22,2024-09-09 04:30:00,2024-09-09 05:15:00,919.0,897.0,857.0,18.0,22.0,Contamination Risk,0.0,No Downtime,211.3,5831.0,0.165,151.59,144.38,95.24,90.1,Pass,,51.3,MilkyWay Co-op,DRY-2409-64735,No
BAT-102027, Hyderabad ,HY-01,MC-HY-01-1,HomeCare,Dishwash_500ml,C,SUP-HY-81,2024-09-09 06:00:00,2024-09-09 07:41:00,1147.0,852.0,817.0,8.0,27.0,Underfill,26.0,Changeover,324.9,6821.0,0.56,480.28,462.0,96.19,81.8,Conditional Pass,26.8,53.5,CLEANBASE MATERIALS,HMC-2409-74572,No
BAT-103988,HYDERABAD,HY-01,MC-HY-01-1,HomeCare,Detergent_1kg,A,SUP-HY-88,2024-09-09 08:15:00,2024-09-09 09:48:00,1526.0,1196.0,1125.0,38.0,33.0,Label Misprint,22.0,Mechanical Jam,323.6,3609.0,1.02,1236.95,1186.26,95.9,85.5,Conditional Pass,26.8,57.4,ChemBlend Industries,HMC-2409-62539,Yes
 BAT-100257 ,Pune,PN-02,MC-PN-02-4,HomeCare,Dishwash_500ml,A,SUP-PU-10,2024-09-09 09:00:00,2024-09-09 10:07:00,1305.0,867.0,822.0,13.0,32.0,Overfill,22.0,Mechanical Jam,230.9,3363.0,0.56,488.56,467.6,95.71,81.6,Conditional Pass,26.7,53.7,ChemBlend Industries,HMC-2409-23130,Yes
BAT-107292,Pune,PN-01,MC-PN-01-5,Beverages,SparklingWater_500ml,A,SUP-PU-78,2024-09-09 09:30:00,2024-09-09 11:40:00,3355.0,2285.0,2140.0,44.0,101.0,Weight Out of Spec,39.0, Power Fluctuation ,615.3,12244.0,0.52,1193.07,1135.68,95.19,,Fail,25.8,50.4,AQUAPURE PVT LTD,BEV-2409-10598,Yes
BAT-106338,Pune,PN-02,MC-PN-02-2,PersonalCare,Toothpaste_150g,A,SUP-PU-32,2024-09-09 11:15:00,2024-09-09 13:35:00,2469.0,2023.0,1928.0,21.0,74.0, Label Misprint ,23.0,Changeover,474.3,6573.0,0.19,388.85,370.31,95.23,85.1,CONDITIONAL PASS,29.4,51.7,HerbalEssence Supply,PSC-2409-84148,No
BAT-102683,Bengaluru,BL-02,MC-BL-02-3,Dairy,Yogurt_150g,A,SUP-BE-91,2024-09-09 12:00:00,2024-09-09 13:30:00,2216.0,1884.0,1779.0,48.0,57.0,Underfill,13.0,Changeover,399.1,7779.0,0.165,313.96,301.46,96.02,89.4,Conditional Pass,29.0,55.7,FreshFarm Dairies,DRY-2409-96939,No
BAT-104315,Chennai,CH-03,MC-CH-03-6,Dairy,Milk_1L,A,SUP-CH-83,2024-09-09 13:45:00,2024-09-09 14:54:00,1427.0,1132.0,1077.0,11.0,44.0,Underfill,14.0, Mechanical Jam ,371.9,5338.0,1.03,1179.59,1120.64,95.0,84.4,Conditional Pass,27.1,65.8,FreshFarm Dairies,DRY-2409-78270,No
BAT-104181,Bengaluru,BL-03,MC-BL-03-4,Snacks,Chips_50g,A,SUP-BE-44,2024-09-09 14:15:00,2024-09-09 15:17:00,3236.0,2750.0,2575.0,72.0,103.0, Weight Out of Spec ,10.0,Sensor Calibration,336.8,3763.0,0.055,154.98,145.59,93.94,85.7,Conditional Pass,23.1,54.7,GoldenGrain Mills,SNK-2409-27336,NO
BAT-101027,Hyderabad,HY-02,MC-HY-02-6,PersonalCare,Toothpaste_150g,A,SUP-HY-89,2024-09-09 14:45:00,2024-09-09 16:17:00,2461.0,2077.0,1976.0,39.0,62.0,Weight Out of Spec,12.0,Sensor Calibration,383.3,7543.0,0.19,411.6,382.85,93.02,88.7,Conditional Pass,26.0,45.9,HerbalEssence Supply,PSC-2409-78986,No
BAT-100594,Bengaluru,BL-02,MC-BL-02-3,Snacks,Cookies_200g,B, SUP-BE-15 ,2024-09-09 16:00:00,2024-09-09 17:01:00,2467.0,1479.0,1392.0,14.0,73.0,Overfill,23.0,Changeover,158.5,3885.0,0.215,326.49,302.29,92.59,77.5,Fail,27.2,50.7,SpiceRoute Foods,SNK-2409-97257,Yes
BAT-102172,Hyderabad,HY-02,MC-HY-02-1,Beverages,Juice_1L,B,SUP-HY-55,2024-09-09 17:00:00,2024-09-09 19:00:00,3454.0,3408.0,3306.0,43.0,59.0,Contamination Risk,0.0,No Downtime,710.5,16755.0,1.05,3702.86,3516.45,94.97,94.5,Pass,27.6,52.2,AQUAPURE PVT LTD,BEV-2409-74784,No
BAT-104830,Chennai,CH-02,MC-CH-02-2,Beverages,RTD_Tea_250ml,B,SUP-CH-96,2024-09-09 19:15:00,2024-09-09 20:34:00,1633.0,1658.0,1574.0,47.0,37.0,WEIGHT OUT OF SPEC,0.0,No Downtime,435.4,10479.0,0.27,462.81,437.67,94.57,93.3,Pass,29.9,70.1,TeaLeaf Traders,BEV-2409-85219,No
BAT-102826,Bengaluru,BL-03,MC-BL-03-2,PersonalCare,Shampoo_250ml,B,SUP-BE-71,2024-09-09 23:15:00,2024-09-10 00:24:00,921.0,903.0,871.0,7.0,25.0,Underfill,0.0,No Downtime,357.9,4156.0,,256.76,245.84,95.75,89.0,Conditional Pass,25.7,66.5,HerbalEssence Supply,PSC-2409-74936,No
BAT-101911,Bengaluru,BL-01,MC-BL-01-6,Dairy,Milk_1L,B,SUP-BE-50,2024-09-09 23:30:00,2024-09-10 01:07:00,2288.0,1925.0,1803.0,61.0,61.0,Weight Out of Spec,15.0,Planned Cleaning,294.6,11014.0,1.03,2091.95,1919.92,91.78,84.8,Conditional Pass,25.9,59.4,FreshFarm Dairies,DRY-2409-58627,No
BAT-105679,Hyderabad,HY-02,MC-HY-02-4,PersonalCare,Soap_100g,C,SUP-HY-44,2024-09-10 01:00:00,2024-09-10 02:47:00,,1977.0,1867.0,59.0,51.0,Seal Failure,11.0,OPERATOR RESET,442.0,7217.0,0.11,224.67,211.86,94.3,88.0,Conditional Pass,27.5,54.2,CareChem Solutions,PSC-2409-38667,No
BAT-104224,Hyderabad,HY-01,MC-HY-01-6,HomeCare,Detergent_1kg,C,SUP-HY-27,2024-09-10 06:45:00,2024-09-10 08:43:00,1268.0,1028.0,973.0,27.0,28.0,Damaged Pack,21.0,Sensor Calibration,747.1,6510.0,1.02,1067.8,1020.0,95.52,86.7,Conditional Pass,27.3,,CLEANBASE MATERIALS,HMC-2409-68570,Yes
BAT-105784,Hyderabad,HY-02,MC-HY-02-3,Beverages,Juice_1L,C,SUP-HY-27,2024-09-10 06:45:00,2024-09-10 07:58:00,2063.0,2020.0,1955.0,,35.0,Contamination Risk,0.0,No Downtime,387.3,5304.0,1.05,2160.17,2084.25,96.49,93.3,Pass,30.3,46.9, CitrusCo Ingredients ,BEV-2409-55375,No
BAT-106006,Chennai,CH-01,MC-CH-01-5,Dairy,Milk_1L,A,SUP-CH-75,2024-09-10 09:45:00,2024-09-10 11:10:00,1551.0,1297.0,1221.0,34.0,42.0,Weight Out of Spec,11.0,OPERATOR RESET,285.3,5577.0,1.03,1392.18,1292.65,92.85,88.1,Conditional Pass,28.6,74.4,MilkyWay Co-op,DRY-2409-79344,No
BAT-105890,HYDERABAD,HY-01,MC-HY-01-6,HomeCare,Dishwash_500ml,A,SUP-HY-96,2024-09-10 10:00:00,2024-09-10 12:05:00,,1686.0,1606.0,47.0,33.0,Weight Out of Spec,0.0,No Downtime,735.5,10248.0,0.56,960.87,925.68,96.34,93.5,Pass,28.8,47.4,CLEANBASE MATERIALS,HMC-2409-27343,NO
BAT-106684,Chennai,CH-02,MC-CH-02-1,Beverages,Juice_1L,A,SUP-CH-36,2024-09-10 10:30:00,2024-09-10 12:28:00,2219.0,1719.0,1624.0,40.0,55.0,Damaged Pack,24.0, Mechanical Jam ,616.2,10228.0,1.05,1852.87,1747.2,94.3,79.0,Fail,29.6,66.8,AquaPure Pvt Ltd,BEV-2409-65425,Yes
BAT-107109,Hyderabad,HY-02,MC-HY-02-4,HomeCare,Dishwash_500ml,A,SUP-HY-93,2024-09-10 11:15:00,2024-09-10 12:39:00,1829.0,1378.0,1312.0,17.0,49.0,Seal Failure,23.0,Planned Cleaning,315.7,4393.0,0.56,797.25,744.24,93.35,87.1, Conditional Pass ,30.7,62.7,ChemBlend Industries,HMC-2409-40615,No
BAT-106175,Chennai,CH-03,MC-CH-03-4,Dairy,Milk_1L,A,SUP-CH-27,2024-09-10 13:30:00,2024-09-10 15:03:00,1947.0,1889.0,1803.0,38.0,48.0,Seal Failure,0.0,No Downtime,530.5,8163.0,1.03,,1896.23,92.21,89.3,Conditional Pass,28.6,65.5,MilkyWay Co-op,DRY-2409-97403,No
BAT-103971,Chennai,CH-01,MC-CH-01-4,PersonalCare,Soap_100g,A,SUP-CH-32,2024-09-10 14:00:00,2024-09-10 15:26:00,1377.0,1357.0,1309.0,15.0,,Weight Out of Spec,0.0,No Downtime,266.8,3305.0,0.11,154.08,145.64,94.52,93.3,Pass,26.8,71.3,AromaLabs,PSC-2409-36384,No
BAT-107246,Hyderabad,HY-01,MC-HY-01-5,Beverages, Juice_1L ,A,SUP-HY-47,2024-09-10 14:30:00,2024-09-10 15:28:00,1214.0,1167.0,1123.0,17.0,27.0,Contamination Risk,0.0,No Downtime,241.6,3614.0,1.05,,1197.0,94.3,91.9,Pass,27.4,56.9,TeaLeaf Traders,BEV-2409-96955,No
BAT-102398,Bengaluru,BL-02,MC-BL-02-2,HomeCare,Dishwash_500ml,B,SUP-BE-95,2024-09-10 17:45:00,2024-09-10 19:06:00,1358.0,1391.0,1336.0,31.0,24.0,Overfill,0.0,No Downtime,423.7,5999.0,0.56,787.79,765.52,,92.0,Pass,27.1,43.4,ChemBlend Industries,HMC-2409-70182,No
BAT-103414,Hyderabad,HY-02,MC-HY-02-6,Beverages,RTD_Tea_250ml,B,SUP-HY-60, 2024-09-10 21:45:00 ,2024-09-10 23:21:00,2768.0,2800.0,2668.0,67.0,65.0,Overfill,0.0,No Downtime,,9388.0,0.27,775.16,738.45,95.26,94.6,Pass,28.6,48.7,TeaLeaf Traders,BEV-2409-13335,No
BAT-101900,Pune,PN-02,MC-PN-02-2,PersonalCare,Shampoo_250ml,B,SUP-PU-76,2024-09-10 22:15:00,2024-09-10 23:53:00,2569.0,1815.0,1720.0,26.0,69.0,Seal Failure,28.0,Operator Reset,427.2,4590.0,0.28,519.51,488.88,94.1,85.5,Conditional Pass,24.9,36.0,CareChem Solutions,PSC-2409-62776,No
BAT-101204,Bengaluru,BL-03,MC-BL-03-6,Beverages,Juice_1L,C,SUP-BE-51,2024-09-11 00:30:00,2024-09-11 01:25:00,1777.0,1423.0,1363.0,22.0,38.0,Overfill,12.0,MECHANICAL JAM,297.0,4141.0,1.05,1559.49,1454.25,93.25,83.9,Conditional Pass,27.8,49.4,TeaLeaf Traders,BEV-2409-64291,No
BAT-104291,HYDERABAD,HY-02,MC-HY-02-4,Dairy,Yogurt_150g,C,SUP-HY-16,2024-09-11 01:00:00, 2024-09-11 01:53:00 ,,615.0,574.0,17.0,24.0,Overfill,16.0,Power Fluctuation,139.0,3195.0,0.165,103.14,97.52,94.55,85.4,Conditional Pass,25.4,56.7,FreshFarm Dairies,DRY-2409-40280,No
BAT-106212, HYDERABAD ,HY-01,MC-HY-01-1,Beverages,Juice_1L,C,SUP-HY-30,2024-09-11 01:45:00,2024-09-11 03:25:00,3146.0,2742.0,2580.0,80.0,82.0, Contamination Risk ,12.0,Planned Cleaning,398.6,6473.0,1.05,2943.11,2793.0,94.9,85.7,Conditional Pass,28.3,47.4,AquaPure Pvt Ltd,BEV-2409-65043,No
BAT-100281, Bengaluru ,BL-03,MC-BL-03-1, HomeCare ,Detergent_1kg,C,SUP-BE-41,2024-09-11 03:45:00,2024-09-11 06:02:00,1439.0,1351.0,1290.0,38.0,23.0,Contamination Risk,0.0, NO DOWNTIME ,494.9,11273.0,1.02,,1354.56,95.75,94.0,Pass,27.9,55.6,ChemBlend Industries,HMC-2409-30252,No
BAT-104618,Pune,PN-01, MC-PN-01-1 ,Dairy,Yogurt_150g,C,SUP-PU-62,2024-09-11 04:15:00,2024-09-11 05:13:00,1670.0,1062.0,999.0,19.0,44.0,Seal Failure,22.0,Planned Cleaning,127.4,3263.0,0.165,177.4,167.97,94.68,80.0,Conditional Pass,29.2,35.5,MilkyWay Co-op,DRY-2409-52721,No
BAT-104050,Bengaluru,BL-03,MC-BL-03-5,Snacks,Cookies_200g,C,SUP-BE-92,2024-09-11 04:30:00,2024-09-11 06:14:00,4691.0,3632.0,3420.0,64.0,,Weight Out of Spec,21.0,Operator Reset,351.6,3660.0,0.215,816.77,749.06,91.71,80.8,Conditional Pass,20.7,52.9,CrunchWorks,SNK-2409-72933,No
 BAT-105728 ,Bengaluru,BL-01,MC-BL-01-3,HomeCare,Dishwash_500ml,C,SUP-BE-74, 2024-09-11 05:15:00 ,2024-09-11 07:19:00,2570.0,2612.0,2539.0,16.0,57.0,Seal Failure,0.0,No Downtime,836.5,6704.0,0.56,1503.18,1430.8,95.18,94.5,Pass,30.2,64.2,ChemBlend Industries,HMC-2409-88300,No
BAT-103390,Chennai,CH-04,MC-CH-04-2,PersonalCare,Shampoo_250ml,A,SUP-CH-27,2024-09-11 08:45:00,2024-09-11 09:35:00,1059.0,661.0,634.0,5.0,22.0,Label Misprint,19.0,Changeover,171.4,2199.0,0.28,190.43,178.92,93.96,87.3,Conditional Pass,32.6,68.1, HerbalEssence Supply ,PSC-2409-74974,No
BAT-100364,Pune, PN-02 ,MC-PN-02-2,Beverages,SparklingWater_500ml,A,SUP-PU-93,2024-09-11 08:45:00,2024-09-11 10:13:00,2311.0,2209.0,2124.0,37.0,48.0,Contamination Risk,0.0,No Downtime,415.2,11313.0,0.52,1180.47,1123.72,95.19,90.3,Pass,26.8,42.2, TeaLeaf Traders ,BEV-2409-25675,NO
BAT-102379,Pune,PN-01,MC-PN-01-6,Beverages,SparklingWater_500ml,A,SUP-PU-41, 2024-09-11 10:45:00 ,2024-09-11 12:24:00,2193.0,1739.0,1664.0,17.0,58.0,Underfill,19.0,Operator Reset,353.3,13678.0,0.52,920.84,874.12,94.93,81.5,Conditional Pass,26.5,,CitrusCo Ingredients,BEV-2409-21450,No
BAT-101208,Hyderabad,HY-02,MC-HY-02-3,Dairy, Milk_1L ,A,SUP-HY-50,2024-09-11 11:30:00,2024-09-11 12:18:00,1278.0,817.0,761.0,24.0,32.0,Contamination Risk,18.0,Planned Cleaning,209.1,3246.0,1.03,851.27,808.55,94.98,78.1, Fail ,30.2,54.6,FreshFarm Dairies,DRY-2409-72000,Yes
BAT-103713,Pune,PN-01,MC-PN-01-3,HomeCare,Dishwash_500ml,A,SUP-PU-92,2024-09-11 11:30:00,2024-09-11 13:12:00,1704.0,1488.0,1407.0,43.0,38.0,Damaged Pack,12.0,SENSOR CALIBRATION,600.3,4492.0,,853.25,812.0,95.17,89.4,Conditional Pass,27.3,39.2,ChemBlend Industries,HMC-2409-21708,No
BAT-103330,Pune,PN-02,MC-PN-02-2,PersonalCare,Toothpaste_150g,A,SUP-PU-63,2024-09-11 12:15:00,2024-09-11 14:32:00,2045.0,2014.0,1960.0,9.0,45.0,Contamination Risk,0.0,No Downtime,474.8,7259.0,0.19,387.53,374.11,96.54,91.1, Pass ,29.8,43.3,CareChem Solutions,PSC-2409-70558,No
BAT-102369, Bengaluru ,BL-01,MC-BL-01-3,HomeCare,Detergent_1kg,A,SUP-BE-81,2024-09-11 12:45:00,2024-09-11 15:12:00,1506.0,1299.0,1222.0,39.0,38.0,Label Misprint,15.0,Mechanical Jam,482.9,11907.0,1.02,1331.93,1286.22,96.57,87.2,Conditional Pass,23.0,63.3,ChemBlend Industries,HMC-2409-35997,No
BAT-105400,Hyderabad,HY-02,MC-HY-02-5,Beverages,RTD_Tea_250ml, A ,SUP-HY-67,2024-09-11 13:30:00,2024-09-11 15:23:00,3089.0,3046.0,2908.0,68.0,70.0,Overfill,0.0,No Downtime,730.7,14472.0,0.27,836.22,803.52,,91.4,Pass,27.8,55.8,TeaLeaf Traders,BEV-2409-99100,No
BAT-100655,Pune,PN-01,MC-PN-01-1, Dairy ,Milk_1L,A,SUP-PU-64, 2024-09-11 15:30:00 ,2024-09-11 16:48:00,1679.0,1422.0,1351.0,16.0,55.0,Label Misprint,14.0,Changeover,351.3,8656.0,1.03,1478.69,1408.01,95.22,83.0,Conditional Pass,27.9,54.1,MILKYWAY CO-OP,DRY-2409-46365,No
BAT-106969,Chennai,CH-03,MC-CH-03-4,PERSONALCARE,Soap_100g,B,SUP-CH-50,2024-09-11 17:00:00,2024-09-11 18:20:00,2098.0,,,,46.0,Underfill,0.0,No Downtime,315.8,4560.0,,220.11,207.57,94.3,93.1,Pass,32.7,69.8,CareChem Solutions,PSC-2409-46147,No
BAT-105546,Chennai,CH-04,MC-CH-04-6,Snacks, Cookies_200g ,B,SUP-CH-51,2024-09-11 17:15:00,2024-09-11 18:16:00,1736.0,1583.0,1507.0,22.0,54.0,Underfill,5.0,Changeover,,4057.0,0.215,367.02,328.74,89.57,87.9,Conditional Pass,29.9,69.2,GoldenGrain Mills,SNK-2409-81824,No
